Study_ID,Subject,Injury,Session,ChoiceOption,ChoiceCount,TotChoice,PctChoice
CCI-E,CCI-E-31,Sham,7,4,6,48,12.5
CCI-E,CCI-E-31,Sham,7,1,19,48,39.58333333
CCI-E,CCI-E-32,Sham,7,1,8,75,10.66666667
CCI-E,CCI-E-32,Sham,7,3,5,75,6.666666667
CCI-E,CCI-E-32,Sham,7,4,1,75,1.333333333
CCI-E,CCI-E-32,Sham,7,2,61,75,81.33333333
CCI-E,CCI-E-4,TBI,7,3,13,80,16.25
CCI-E,CCI-E-4,TBI,7,2,30,80,37.5
CCI-E,CCI-E-4,TBI,7,4,5,80,6.25
CCI-E,CCI-E-4,TBI,7,1,32,80,40
CCI-E,CCI-E-5,TBI,7,4,9,94,9.574468085
CCI-E,CCI-E-5,TBI,7,2,56,94,59.57446809
CCI-E,CCI-E-5,TBI,7,1,17,94,18.08510638
CCI-E,CCI-E-5,TBI,7,3,12,94,12.76595745
CCI-E,CCI-E-6,TBI,7,4,9,80,11.25
CCI-E,CCI-E-6,TBI,7,3,8,80,10
CCI-E,CCI-E-6,TBI,7,2,8,80,10
CCI-E,CCI-E-6,TBI,7,1,55,80,68.75
CCI-E,CCI-E-7,TBI,7,1,10,107,9.345794393
CCI-E,CCI-E-7,TBI,7,4,4,107,3.738317757
CCI-E,CCI-E-7,TBI,7,3,5,107,4.672897196
CCI-E,CCI-E-7,TBI,7,2,88,107,82.24299065
CCI-E,CCI-E-8,TBI,7,3,13,80,16.25
CCI-E,CCI-E-8,TBI,7,4,23,80,28.75
CCI-E,CCI-E-8,TBI,7,2,25,80,31.25
CCI-E,CCI-E-8,TBI,7,1,19,80,23.75
HFD-A,HFD-A-1,Sham,7,1,23,104,22.11538462
HFD-A,HFD-A-1,Sham,7,4,1,104,0.961538462
HFD-A,HFD-A-1,Sham,7,2,73,104,70.19230769
HFD-A,HFD-A-1,Sham,7,3,7,104,6.730769231
HFD-A,HFD-A-1,Sham,7,1,0,92,0
HFD-A,HFD-A-1,Sham,7,2,40,92,43.47826087
HFD-A,HFD-A-1,Sham,7,3,52,92,56.52173913
HFD-A,HFD-A-1,Sham,7,4,0,92,0
HFD-A,HFD-A-10,Sham,7,3,15,68,22.05882353
HFD-A,HFD-A-10,Sham,7,2,27,68,39.70588235
HFD-A,HFD-A-10,Sham,7,4,1,68,1.470588235
HFD-A,HFD-A-10,Sham,7,1,25,68,36.76470588
HFD-A,HFD-A-10,TBI,7,3,19,104,18.26923077
HFD-A,HFD-A-10,TBI,7,4,2,104,1.923076923
HFD-A,HFD-A-10,TBI,7,1,64,104,61.53846154
HFD-A,HFD-A-10,TBI,7,2,19,104,18.26923077
HFD-A,HFD-A-11,Sham,7,1,14,59,23.72881356
HFD-A,HFD-A-11,Sham,7,4,1,59,1.694915254
HFD-A,HFD-A-11,Sham,7,3,16,59,27.11864407
HFD-A,HFD-A-11,Sham,7,2,28,59,47.45762712
HFD-A,HFD-A-11,TBI,7,3,22,39,56.41025641
HFD-A,HFD-A-11,TBI,7,1,2,39,5.128205128
HFD-A,HFD-A-11,TBI,7,4,5,39,12.82051282
HFD-A,HFD-A-11,TBI,7,2,10,39,25.64102564
HFD-A,HFD-A-12,Sham,7,3,8,45,17.77777778
HFD-A,HFD-A-12,Sham,7,1,10,45,22.22222222
HFD-A,HFD-A-12,Sham,7,4,2,45,4.444444444
HFD-A,HFD-A-12,Sham,7,2,25,45,55.55555556
HFD-A,HFD-A-12,Sham,7,1,3,69,4.347826087
HFD-A,HFD-A-12,Sham,7,4,1,69,1.449275362
HFD-A,HFD-A-12,Sham,7,3,28,69,40.57971014
HFD-A,HFD-A-12,Sham,7,2,37,69,53.62318841
HFD-A,HFD-A-13,Sham,7,2,67,110,60.90909091
HFD-A,HFD-A-13,Sham,7,3,1,110,0.909090909
HFD-A,HFD-A-13,Sham,7,1,42,110,38.18181818
HFD-A,HFD-A-13,Sham,7,4,0,110,0
HFD-A,HFD-A-13,Sham,7,3,3,100,3
HFD-A,HFD-A-13,Sham,7,1,14,100,14
HFD-A,HFD-A-13,Sham,7,4,3,100,3
HFD-A,HFD-A-13,Sham,7,2,80,100,80
HFD-A,HFD-A-14,Sham,7,4,6,96,6.25
HFD-A,HFD-A-14,Sham,7,2,81,96,84.375
HFD-A,HFD-A-14,Sham,7,3,0,96,0
HFD-A,HFD-A-14,Sham,7,1,9,96,9.375
HFD-A,HFD-A-15,Sham,7,2,9,56,16.07142857
HFD-A,HFD-A-15,Sham,7,1,23,56,41.07142857
HFD-A,HFD-A-15,Sham,7,3,3,56,5.357142857
HFD-A,HFD-A-15,Sham,7,4,21,56,37.5
HFD-A,HFD-A-15,Sham,7,1,4,62,6.451612903
HFD-A,HFD-A-15,Sham,7,4,26,62,41.93548387
HFD-A,HFD-A-15,Sham,7,2,30,62,48.38709677
HFD-A,HFD-A-15,Sham,7,3,2,62,3.225806452
HFD-A,HFD-A-16,Sham,7,3,1,45,2.222222222
HFD-A,HFD-A-16,Sham,7,4,20,45,44.44444444
HFD-A,HFD-A-16,Sham,7,1,1,45,2.222222222
HFD-A,HFD-A-16,Sham,7,2,23,45,51.11111111
HFD-A,HFD-A-16,TBI,7,3,3,38,7.894736842
HFD-A,HFD-A-16,TBI,7,2,21,38,55.26315789
HFD-A,HFD-A-16,TBI,7,1,3,38,7.894736842
HFD-A,HFD-A-16,TBI,7,4,11,38,28.94736842
HFD-A,HFD-A-17,Sham,7,4,7,67,10.44776119
HFD-A,HFD-A-17,Sham,7,1,16,67,23.88059701
HFD-A,HFD-A-17,Sham,7,3,34,67,50.74626866
HFD-A,HFD-A-17,Sham,7,2,10,67,14.92537313
HFD-A,HFD-A-17,TBI,7,1,15,41,36.58536585
HFD-A,HFD-A-17,TBI,7,3,22,41,53.65853659
HFD-A,HFD-A-17,TBI,7,2,4,41,9.756097561
HFD-A,HFD-A-17,TBI,7,4,0,41,0
HFD-A,HFD-A-18,Sham,7,2,4,15,26.66666667
HFD-A,HFD-A-18,Sham,7,4,2,15,13.33333333
HFD-A,HFD-A-18,Sham,7,3,0,15,0
HFD-A,HFD-A-18,Sham,7,1,9,15,60
HFD-A,HFD-A-18,TBI,7,2,3,61,4.918032787
HFD-A,HFD-A-18,TBI,7,3,25,61,40.98360656
HFD-A,HFD-A-18,TBI,7,4,9,61,14.75409836
HFD-A,HFD-A-18,TBI,7,1,24,61,39.3442623
HFD-A,HFD-A-19,Sham,7,2,8,53,15.09433962
HFD-A,HFD-A-19,Sham,7,1,23,53,43.39622642
HFD-A,HFD-A-19,Sham,7,4,4,53,7.547169811
HFD-A,HFD-A-19,Sham,7,3,18,53,33.96226415
HFD-A,HFD-A-19,Sham,7,4,2,63,3.174603175
HFD-A,HFD-A-19,Sham,7,3,50,63,79.36507937
HFD-A,HFD-A-19,Sham,7,1,10,63,15.87301587
HFD-A,HFD-A-19,Sham,7,2,1,63,1.587301587
HFD-A,HFD-A-2,Sham,7,2,62,90,68.88888889
HFD-A,HFD-A-2,Sham,7,1,4,90,4.444444444
HFD-A,HFD-A-2,Sham,7,4,4,90,4.444444444
HFD-A,HFD-A-2,Sham,7,3,20,90,22.22222222
HFD-A,HFD-A-2,TBI,7,3,50,63,79.36507937
HFD-A,HFD-A-2,TBI,7,1,5,63,7.936507937
HFD-A,HFD-A-2,TBI,7,4,6,63,9.523809524
HFD-A,HFD-A-2,TBI,7,2,2,63,3.174603175
HFD-A,HFD-A-20,Sham,7,2,57,108,52.77777778
HFD-A,HFD-A-20,Sham,7,4,2,108,1.851851852
HFD-A,HFD-A-20,Sham,7,1,37,108,34.25925926
HFD-A,HFD-A-20,Sham,7,3,12,108,11.11111111
HFD-A,HFD-A-20,Sham,7,2,54,93,58.06451613
HFD-A,HFD-A-20,Sham,7,4,3,93,3.225806452
HFD-A,HFD-A-20,Sham,7,3,31,93,33.33333333
HFD-A,HFD-A-20,Sham,7,1,5,93,5.376344086
HFD-A,HFD-A-21,Sham,7,1,2,51,3.921568627
HFD-A,HFD-A-21,Sham,7,2,20,51,39.21568627
HFD-A,HFD-A-21,Sham,7,4,29,51,56.8627451
HFD-A,HFD-A-21,Sham,7,3,0,51,0
HFD-A,HFD-A-21,Sham,7,2,16,47,34.04255319
HFD-A,HFD-A-21,Sham,7,3,0,47,0
HFD-A,HFD-A-21,Sham,7,1,0,47,0
HFD-A,HFD-A-21,Sham,7,4,31,47,65.95744681
HFD-A,HFD-A-22,Sham,7,1,23,38,60.52631579
HFD-A,HFD-A-22,Sham,7,2,14,38,36.84210526
HFD-A,HFD-A-22,Sham,7,4,0,38,0
HFD-A,HFD-A-22,Sham,7,3,1,38,2.631578947
HFD-A,HFD-A-22,TBI,7,4,0,4,0
HFD-A,HFD-A-22,TBI,7,2,2,4,50
HFD-A,HFD-A-22,TBI,7,3,0,4,0
HFD-A,HFD-A-22,TBI,7,1,2,4,50
HFD-A,HFD-A-23,Sham,7,3,4,63,6.349206349
HFD-A,HFD-A-23,Sham,7,4,2,63,3.174603175
HFD-A,HFD-A-23,Sham,7,2,52,63,82.53968254
HFD-A,HFD-A-23,Sham,7,1,5,63,7.936507937
HFD-A,HFD-A-23,Sham,7,4,11,96,11.45833333
HFD-A,HFD-A-23,Sham,7,2,74,96,77.08333333
HFD-A,HFD-A-23,Sham,7,3,0,96,0
HFD-A,HFD-A-23,Sham,7,1,11,96,11.45833333
HFD-A,HFD-A-24,Sham,7,2,82,91,90.10989011
HFD-A,HFD-A-24,Sham,7,3,3,91,3.296703297
HFD-A,HFD-A-24,Sham,7,4,1,91,1.098901099
HFD-A,HFD-A-24,Sham,7,1,5,91,5.494505495
HFD-A,HFD-A-24,Sham,7,2,89,94,94.68085106
HFD-A,HFD-A-24,Sham,7,1,1,94,1.063829787
HFD-A,HFD-A-24,Sham,7,3,4,94,4.255319149
HFD-A,HFD-A-24,Sham,7,4,0,94,0
HFD-A,HFD-A-25,Sham,7,3,1,75,1.333333333
HFD-A,HFD-A-25,Sham,7,4,3,75,4
HFD-A,HFD-A-25,Sham,7,2,43,75,57.33333333
HFD-A,HFD-A-25,Sham,7,1,28,75,37.33333333
HFD-A,HFD-A-25,Sham,7,4,20,75,26.66666667
HFD-A,HFD-A-25,Sham,7,2,25,75,33.33333333
HFD-A,HFD-A-25,Sham,7,3,27,75,36
HFD-A,HFD-A-25,Sham,7,1,3,75,4
HFD-A,HFD-A-26,Sham,7,2,66,97,68.04123711
HFD-A,HFD-A-26,Sham,7,3,13,97,13.40206186
HFD-A,HFD-A-26,Sham,7,4,0,97,0
HFD-A,HFD-A-26,Sham,7,1,18,97,18.55670103
HFD-A,HFD-A-26,TBI,7,4,2,6,33.33333333
HFD-A,HFD-A-26,TBI,7,1,4,6,66.66666667
HFD-A,HFD-A-26,TBI,7,3,0,6,0
HFD-A,HFD-A-26,TBI,7,2,0,6,0
HFD-A,HFD-A-27,Sham,7,3,19,101,18.81188119
HFD-A,HFD-A-27,Sham,7,1,18,101,17.82178218
HFD-A,HFD-A-27,Sham,7,4,1,101,0.99009901
HFD-A,HFD-A-27,Sham,7,2,63,101,62.37623762
HFD-A,HFD-A-27,TBI,7,3,36,43,83.72093023
HFD-A,HFD-A-27,TBI,7,1,2,43,4.651162791
HFD-A,HFD-A-27,TBI,7,2,5,43,11.62790698
HFD-A,HFD-A-27,TBI,7,4,0,43,0
HFD-A,HFD-A-28,Sham,7,3,41,62,66.12903226
HFD-A,HFD-A-28,Sham,7,1,12,62,19.35483871
HFD-A,HFD-A-28,Sham,7,4,6,62,9.677419355
HFD-A,HFD-A-28,Sham,7,2,3,62,4.838709677
HFD-A,HFD-A-28,Sham,7,1,2,34,5.882352941
HFD-A,HFD-A-28,Sham,7,4,8,34,23.52941176
HFD-A,HFD-A-28,Sham,7,3,22,34,64.70588235
HFD-A,HFD-A-28,Sham,7,2,2,34,5.882352941
HFD-A,HFD-A-29,Sham,7,3,1,98,1.020408163
HFD-A,HFD-A-29,Sham,7,1,8,98,8.163265306
HFD-A,HFD-A-29,Sham,7,4,2,98,2.040816327
HFD-A,HFD-A-29,Sham,7,2,87,98,88.7755102
HFD-A,HFD-A-29,Sham,7,2,75,108,69.44444444
HFD-A,HFD-A-29,Sham,7,3,4,108,3.703703704
HFD-A,HFD-A-29,Sham,7,1,25,108,23.14814815
HFD-A,HFD-A-29,Sham,7,4,4,108,3.703703704
HFD-A,HFD-A-3,Sham,7,1,5,50,10
HFD-A,HFD-A-3,Sham,7,4,2,50,4
HFD-A,HFD-A-3,Sham,7,3,37,50,74
HFD-A,HFD-A-3,Sham,7,2,6,50,12
HFD-A,HFD-A-3,Sham,7,1,2,66,3.03030303
HFD-A,HFD-A-3,Sham,7,4,2,66,3.03030303
HFD-A,HFD-A-3,Sham,7,3,44,66,66.66666667
HFD-A,HFD-A-3,Sham,7,2,18,66,27.27272727
HFD-A,HFD-A-30,Sham,7,2,34,70,48.57142857
HFD-A,HFD-A-30,Sham,7,4,6,70,8.571428571
HFD-A,HFD-A-30,Sham,7,1,23,70,32.85714286
HFD-A,HFD-A-30,Sham,7,3,7,70,10
HFD-A,HFD-A-30,TBI,7,2,0,4,0
HFD-A,HFD-A-30,TBI,7,4,4,4,100
HFD-A,HFD-A-30,TBI,7,3,0,4,0
HFD-A,HFD-A-30,TBI,7,1,0,4,0
HFD-A,HFD-A-31,Sham,7,4,2,57,3.50877193
HFD-A,HFD-A-31,Sham,7,1,8,57,14.03508772
HFD-A,HFD-A-31,Sham,7,2,46,57,80.70175439
HFD-A,HFD-A-31,Sham,7,3,1,57,1.754385965
HFD-A,HFD-A-31,Sham,7,1,4,94,4.255319149
HFD-A,HFD-A-31,Sham,7,2,88,94,93.61702128
HFD-A,HFD-A-31,Sham,7,4,2,94,2.127659574
HFD-A,HFD-A-31,Sham,7,3,0,94,0
HFD-A,HFD-A-32,Sham,7,4,28,56,50
HFD-A,HFD-A-32,Sham,7,2,17,56,30.35714286
HFD-A,HFD-A-32,Sham,7,3,3,56,5.357142857
HFD-A,HFD-A-32,Sham,7,1,8,56,14.28571429
HFD-A,HFD-A-32,Sham,7,2,89,97,91.75257732
HFD-A,HFD-A-32,Sham,7,4,8,97,8.24742268
HFD-A,HFD-A-32,Sham,7,3,0,97,0
HFD-A,HFD-A-32,Sham,7,1,0,97,0
HFD-A,HFD-A-33,Sham,7,1,24,60,40
HFD-A,HFD-A-33,Sham,7,4,10,60,16.66666667
HFD-A,HFD-A-33,Sham,7,3,4,60,6.666666667
HFD-A,HFD-A-33,Sham,7,2,22,60,36.66666667
HFD-A,HFD-A-34,Sham,7,3,6,95,6.315789474
HFD-A,HFD-A-34,Sham,7,4,3,95,3.157894737
HFD-A,HFD-A-34,Sham,7,1,81,95,85.26315789
HFD-A,HFD-A-34,Sham,7,2,5,95,5.263157895
HFD-A,HFD-A-34,Sham,7,4,9,103,8.737864078
HFD-A,HFD-A-34,Sham,7,2,68,103,66.01941748
HFD-A,HFD-A-34,Sham,7,3,2,103,1.941747573
HFD-A,HFD-A-34,Sham,7,1,24,103,23.30097087
HFD-A,HFD-A-35,Sham,7,4,4,53,7.547169811
HFD-A,HFD-A-35,Sham,7,2,38,53,71.69811321
HFD-A,HFD-A-35,Sham,7,3,0,53,0
HFD-A,HFD-A-35,Sham,7,1,11,53,20.75471698
HFD-A,HFD-A-36,Sham,7,1,36,90,40
HFD-A,HFD-A-36,Sham,7,3,12,90,13.33333333
HFD-A,HFD-A-36,Sham,7,4,0,90,0
HFD-A,HFD-A-36,Sham,7,2,42,90,46.66666667
HFD-A,HFD-A-36,TBI,7,1,2,5,40
HFD-A,HFD-A-36,TBI,7,4,1,5,20
HFD-A,HFD-A-36,TBI,7,3,1,5,20
HFD-A,HFD-A-36,TBI,7,2,1,5,20
HFD-A,HFD-A-37,Sham,7,3,4,40,10
HFD-A,HFD-A-37,Sham,7,1,0,40,0
HFD-A,HFD-A-37,Sham,7,2,9,40,22.5
HFD-A,HFD-A-37,Sham,7,4,27,40,67.5
HFD-A,HFD-A-37,Sham,7,4,28,60,46.66666667
HFD-A,HFD-A-37,Sham,7,3,0,60,0
HFD-A,HFD-A-37,Sham,7,1,0,60,0
HFD-A,HFD-A-37,Sham,7,2,32,60,53.33333333
HFD-A,HFD-A-38,Sham,7,2,55,116,47.4137931
HFD-A,HFD-A-38,Sham,7,1,56,116,48.27586207
HFD-A,HFD-A-38,Sham,7,4,5,116,4.310344828
HFD-A,HFD-A-38,Sham,7,3,0,116,0
HFD-A,HFD-A-39,Sham,7,4,1,100,1
HFD-A,HFD-A-39,Sham,7,3,3,100,3
HFD-A,HFD-A-39,Sham,7,2,84,100,84
HFD-A,HFD-A-39,Sham,7,1,12,100,12
HFD-A,HFD-A-39,Sham,7,2,93,94,98.93617021
HFD-A,HFD-A-39,Sham,7,4,0,94,0
HFD-A,HFD-A-39,Sham,7,3,0,94,0
HFD-A,HFD-A-39,Sham,7,1,1,94,1.063829787
HFD-A,HFD-A-4,Sham,7,4,3,81,3.703703704
HFD-A,HFD-A-4,Sham,7,2,21,81,25.92592593
HFD-A,HFD-A-4,Sham,7,1,44,81,54.32098765
HFD-A,HFD-A-4,Sham,7,3,13,81,16.04938272
HFD-A,HFD-A-40,Sham,7,2,12,50,24
HFD-A,HFD-A-40,Sham,7,1,9,50,18
HFD-A,HFD-A-40,Sham,7,4,26,50,52
HFD-A,HFD-A-40,Sham,7,3,3,50,6
HFD-A,HFD-A-40,TBI,7,3,2,32,6.25
HFD-A,HFD-A-40,TBI,7,1,0,32,0
HFD-A,HFD-A-40,TBI,7,2,10,32,31.25
HFD-A,HFD-A-40,TBI,7,4,20,32,62.5
HFD-A,HFD-A-5,Sham,7,2,64,84,76.19047619
HFD-A,HFD-A-5,Sham,7,3,1,84,1.19047619
HFD-A,HFD-A-5,Sham,7,1,12,84,14.28571429
HFD-A,HFD-A-5,Sham,7,4,7,84,8.333333333
HFD-A,HFD-A-5,Sham,7,2,74,94,78.72340426
HFD-A,HFD-A-5,Sham,7,3,7,94,7.446808511
HFD-A,HFD-A-5,Sham,7,1,8,94,8.510638298
HFD-A,HFD-A-5,Sham,7,4,5,94,5.319148936
HFD-A,HFD-A-6,Sham,7,2,34,69,49.27536232
HFD-A,HFD-A-6,Sham,7,3,8,69,11.5942029
HFD-A,HFD-A-6,Sham,7,4,26,69,37.68115942
HFD-A,HFD-A-6,Sham,7,1,1,69,1.449275362
HFD-A,HFD-A-6,TBI,7,4,20,62,32.25806452
HFD-A,HFD-A-6,TBI,7,3,4,62,6.451612903
HFD-A,HFD-A-6,TBI,7,2,23,62,37.09677419
HFD-A,HFD-A-6,TBI,7,1,15,62,24.19354839
HFD-A,HFD-A-7,Sham,7,3,3,100,3
HFD-A,HFD-A-7,Sham,7,2,91,100,91
HFD-A,HFD-A-7,Sham,7,1,6,100,6
HFD-A,HFD-A-7,Sham,7,4,0,100,0
HFD-A,HFD-A-7,Sham,7,2,60,64,93.75
HFD-A,HFD-A-7,Sham,7,1,4,64,6.25
HFD-A,HFD-A-7,Sham,7,4,0,64,0
HFD-A,HFD-A-7,Sham,7,3,0,64,0
HFD-A,HFD-A-8,Sham,7,3,1,96,1.041666667
HFD-A,HFD-A-8,Sham,7,4,0,96,0
HFD-A,HFD-A-8,Sham,7,1,2,96,2.083333333
HFD-A,HFD-A-8,Sham,7,2,93,96,96.875
HFD-A,HFD-A-8,TBI,7,3,5,77,6.493506494
HFD-A,HFD-A-8,TBI,7,4,6,77,7.792207792
HFD-A,HFD-A-8,TBI,7,1,11,77,14.28571429
HFD-A,HFD-A-8,TBI,7,2,55,77,71.42857143
HFD-A,HFD-A-9,Sham,7,1,12,79,15.18987342
HFD-A,HFD-A-9,Sham,7,3,0,79,0
HFD-A,HFD-A-9,Sham,7,2,67,79,84.81012658
HFD-A,HFD-A-9,Sham,7,4,0,79,0
HFD-A,HFD-A-9,TBI,7,1,27,52,51.92307692
HFD-A,HFD-A-9,TBI,7,3,12,52,23.07692308
HFD-A,HFD-A-9,TBI,7,2,6,52,11.53846154
HFD-A,HFD-A-9,TBI,7,4,7,52,13.46153846
CCI-A_AQ,CCI-A_AQ-25,TBI,8,1,2,32,6.25
CCI-A_AQ,CCI-A_AQ-25,TBI,8,3,3,32,9.375
CCI-A_AQ,CCI-A_AQ-25,TBI,8,2,14,32,43.75
CCI-A_AQ,CCI-A_AQ-25,TBI,8,4,13,32,40.625
CCI-A_AQ,CCI-A_AQ-26,Sham,8,4,6,111,5.405405405
CCI-A_AQ,CCI-A_AQ-26,Sham,8,1,2,111,1.801801802
CCI-A_AQ,CCI-A_AQ-26,Sham,8,3,0,111,0
CCI-A_AQ,CCI-A_AQ-26,Sham,8,2,103,111,92.79279279
CCI-A_AQ,CCI-A_AQ-28,TBI,8,1,25,77,32.46753247
CCI-A_AQ,CCI-A_AQ-28,TBI,8,2,39,77,50.64935065
CCI-A_AQ,CCI-A_AQ-28,TBI,8,3,4,77,5.194805195
CCI-A_AQ,CCI-A_AQ-28,TBI,8,4,9,77,11.68831169
CCI-A_AQ,CCI-A_AQ-29,TBI,8,1,14,78,17.94871795
CCI-A_AQ,CCI-A_AQ-29,TBI,8,3,3,78,3.846153846
CCI-A_AQ,CCI-A_AQ-29,TBI,8,2,33,78,42.30769231
CCI-A_AQ,CCI-A_AQ-29,TBI,8,4,28,78,35.8974359
CCI-A_AQ,CCI-A_AQ-30,Sham,8,4,35,64,54.6875
CCI-A_AQ,CCI-A_AQ-30,Sham,8,3,3,64,4.6875
CCI-A_AQ,CCI-A_AQ-30,Sham,8,2,24,64,37.5
CCI-A_AQ,CCI-A_AQ-30,Sham,8,1,2,64,3.125
CCI-A_AQ,CCI-A_AQ-31,TBI,8,1,1,66,1.515151515
CCI-A_AQ,CCI-A_AQ-31,TBI,8,4,0,66,0
CCI-A_AQ,CCI-A_AQ-31,TBI,8,2,56,66,84.84848485
CCI-A_AQ,CCI-A_AQ-31,TBI,8,3,9,66,13.63636364
CCI-A_AQ,CCI-A_AQ-32,Sham,8,3,0,143,0
CCI-A_AQ,CCI-A_AQ-32,Sham,8,2,113,143,79.02097902
CCI-A_AQ,CCI-A_AQ-32,Sham,8,4,0,143,0
CCI-A_AQ,CCI-A_AQ-32,Sham,8,1,30,143,20.97902098
CCI-A_AQ,CCI-A_AQ-33,TBI,8,2,13,91,14.28571429
CCI-A_AQ,CCI-A_AQ-33,TBI,8,4,7,91,7.692307692
CCI-A_AQ,CCI-A_AQ-33,TBI,8,1,46,91,50.54945055
CCI-A_AQ,CCI-A_AQ-33,TBI,8,3,25,91,27.47252747
CCI-A_AQ,CCI-A_AQ-34,TBI,8,4,5,93,5.376344086
CCI-A_AQ,CCI-A_AQ-34,TBI,8,2,41,93,44.08602151
CCI-A_AQ,CCI-A_AQ-34,TBI,8,3,22,93,23.65591398
CCI-A_AQ,CCI-A_AQ-34,TBI,8,1,25,93,26.88172043
CCI-A_AQ,CCI-A_AQ-35,Sham,8,2,104,126,82.53968254
CCI-A_AQ,CCI-A_AQ-35,Sham,8,3,10,126,7.936507937
CCI-A_AQ,CCI-A_AQ-35,Sham,8,4,1,126,0.793650794
CCI-A_AQ,CCI-A_AQ-35,Sham,8,1,11,126,8.73015873
CCI-A_AQ,CCI-A_AQ-36,Sham,8,4,5,100,5
CCI-A_AQ,CCI-A_AQ-36,Sham,8,1,4,100,4
CCI-A_AQ,CCI-A_AQ-36,Sham,8,2,81,100,81
CCI-A_AQ,CCI-A_AQ-36,Sham,8,3,10,100,10
CCI-A_AQ,CCI-A_AQ-37,Sham,8,3,14,111,12.61261261
CCI-A_AQ,CCI-A_AQ-37,Sham,8,1,38,111,34.23423423
CCI-A_AQ,CCI-A_AQ-37,Sham,8,4,8,111,7.207207207
CCI-A_AQ,CCI-A_AQ-37,Sham,8,2,51,111,45.94594595
CCI-A_AQ,CCI-A_AQ-38,Sham,8,3,4,94,4.255319149
CCI-A_AQ,CCI-A_AQ-38,Sham,8,1,5,94,5.319148936
CCI-A_AQ,CCI-A_AQ-38,Sham,8,4,1,94,1.063829787
CCI-A_AQ,CCI-A_AQ-38,Sham,8,2,84,94,89.36170213
CCI-A_AQ,CCI-A_AQ-40,TBI,8,4,0,98,0
CCI-A_AQ,CCI-A_AQ-40,TBI,8,2,88,98,89.79591837
CCI-A_AQ,CCI-A_AQ-40,TBI,8,1,7,98,7.142857143
CCI-A_AQ,CCI-A_AQ-40,TBI,8,3,3,98,3.06122449
CCI-A_AQ,CCI-A_AQ-42,Sham,8,1,17,113,15.04424779
CCI-A_AQ,CCI-A_AQ-42,Sham,8,3,5,113,4.424778761
CCI-A_AQ,CCI-A_AQ-42,Sham,8,2,87,113,76.99115044
CCI-A_AQ,CCI-A_AQ-42,Sham,8,4,4,113,3.539823009
CCI-A_AQ,CCI-A_AQ-43,Sham,8,1,0,117,0
CCI-A_AQ,CCI-A_AQ-43,Sham,8,2,113,117,96.58119658
CCI-A_AQ,CCI-A_AQ-43,Sham,8,3,3,117,2.564102564
CCI-A_AQ,CCI-A_AQ-43,Sham,8,4,1,117,0.854700855
CCI-A_AQ,CCI-A_AQ-44,TBI,8,3,4,116,3.448275862
CCI-A_AQ,CCI-A_AQ-44,TBI,8,2,25,116,21.55172414
CCI-A_AQ,CCI-A_AQ-44,TBI,8,4,4,116,3.448275862
CCI-A_AQ,CCI-A_AQ-44,TBI,8,1,83,116,71.55172414
CCI-A_AQ,CCI-A_AQ-45,TBI,8,4,12,95,12.63157895
CCI-A_AQ,CCI-A_AQ-45,TBI,8,2,30,95,31.57894737
CCI-A_AQ,CCI-A_AQ-45,TBI,8,3,8,95,8.421052632
CCI-A_AQ,CCI-A_AQ-45,TBI,8,1,45,95,47.36842105
CCI-A_AQ,CCI-A_AQ-46,Sham,8,2,139,143,97.2027972
CCI-A_AQ,CCI-A_AQ-46,Sham,8,4,0,143,0
CCI-A_AQ,CCI-A_AQ-46,Sham,8,1,4,143,2.797202797
CCI-A_AQ,CCI-A_AQ-46,Sham,8,3,0,143,0
CCI-A_AQ,CCI-A_AQ-47,TBI,8,2,4,52,7.692307692
CCI-A_AQ,CCI-A_AQ-47,TBI,8,4,24,52,46.15384615
CCI-A_AQ,CCI-A_AQ-47,TBI,8,3,18,52,34.61538462
CCI-A_AQ,CCI-A_AQ-47,TBI,8,1,6,52,11.53846154
CCI-A_AQ,CCI-A_AQ-48,Sham,8,1,4,75,5.333333333
CCI-A_AQ,CCI-A_AQ-48,Sham,8,2,35,75,46.66666667
CCI-A_AQ,CCI-A_AQ-48,Sham,8,3,5,75,6.666666667
CCI-A_AQ,CCI-A_AQ-48,Sham,8,4,31,75,41.33333333
CCI-A_SS,CCI-A_SS-1,Sham,8,4,9,106,8.490566038
CCI-A_SS,CCI-A_SS-1,Sham,8,2,71,106,66.98113208
CCI-A_SS,CCI-A_SS-1,Sham,8,3,9,106,8.490566038
CCI-A_SS,CCI-A_SS-1,Sham,8,1,17,106,16.03773585
CCI-A_SS,CCI-A_SS-1,TBI,8,4,7,46,15.2173913
CCI-A_SS,CCI-A_SS-1,TBI,8,2,20,46,43.47826087
CCI-A_SS,CCI-A_SS-1,TBI,8,3,4,46,8.695652174
CCI-A_SS,CCI-A_SS-1,TBI,8,1,15,46,32.60869565
CCI-A_SS,CCI-A_SS-10,Sham,8,3,6,87,6.896551724
CCI-A_SS,CCI-A_SS-10,Sham,8,1,15,87,17.24137931
CCI-A_SS,CCI-A_SS-10,Sham,8,4,13,87,14.94252874
CCI-A_SS,CCI-A_SS-10,Sham,8,2,53,87,60.91954023
CCI-A_SS,CCI-A_SS-10,TBI,8,3,1,43,2.325581395
CCI-A_SS,CCI-A_SS-10,TBI,8,1,15,43,34.88372093
CCI-A_SS,CCI-A_SS-10,TBI,8,4,7,43,16.27906977
